Pressure (bar)	Bulk adsorption (molecules/uc)	Bulk adsorption (molecules/nm^3)	Bulk adsorption (%w.t.)	Bulk adsorption (cm^3 STP/cm^3)	Bulk adsorption (mol/kg)	Ideal adsorption (molecules/uc)	Ideal adsorption (molecules/nm^3)	Ideal adsorption (%w.t.)	Ideal adsorption (cm^3 STP/cm^3)	Ideal adsorption (mol/kg)	Absolute adsorption (molecules/uc)	Absolute adsorption (molecules/nm^3)	Absolute adsorption (mg/g)	Absolute adsorption (%w.t.)	Absolute adsorption (mol/kg)	Absolute adsorption (cm^3 STP/cm^3)	Excess adsorption (molecules/uc)	Excess adsorption (molecules/nm^3)	Excess adsorption (mg/g)	Excess adsorption (%w.t.)	Excess adsorption (mol/kg)	Excess adsorption (cm^3 STP/cm^3)
1.2500000000000002	0.6015739224453933	0.022659158578249176	0.06886658202343476	0.8545318736203799	0.04295583168225757	131.25343842190398	4.943852059033282	13.07061467603374	186.44466202566798	9.372249025772312	19.462018966674805	0.7330653101220621	22.294955257402492	2.180873058479377	1.389699885146325	27.64567231309404	18.86044504422941	0.7104061515438129	21.605814849724034	2.114887614740349	1.3467440534640673	26.791140439473658
1.3	0.625687816749822	0.023567443553040097	0.07162509927625388	0.8887855048224832	0.044677702172810314	136.51468965489096	5.142024754956754	13.523691144702218	193.91823544028023	9.747932568508947	19.9021053314209	0.7496418044726997	22.799101606669122	2.2290889355353403	1.4211245781131412	28.270812153419143	19.276417514671078	0.7260743609196596	22.082337230710728	2.160524296950664	1.376446875940331	27.382026648596664
1.35	0.649805631746163	0.024475876206406275	0.07438391271180958	0.9230447053421396	0.04639985262327419	141.77679631773498	5.3402296718925735	13.972141750930975	201.3930239874825	10.123677193848375	20.33621597290039	0.7659932144969303	23.29640239263178	2.276603566489733	1.4521225701322562	28.887463517417867	19.68641034115423	0.741517338290524	22.552009556996598	2.205463325700849	1.405722717508982	27.964418812075728
1.4000000000000001	0.6739273677052258	0.025384456548548137	0.07714302229940256	0.9573094755640321	0.04812228305298653	147.03975846952216	5.538466812066305	14.416036966694627	208.8690277512063	10.49948290600968	20.764636993408203	0.7821303166546838	23.78718536329417	2.323450195838622	1.4827142905500326	29.496032811553334	20.090709625702978	0.7567458601061358	23.01515957627511	2.249737881284947	1.434592007497046	28.538723335989303
1.4500000000000002	0.6980530248979335	0.02629318458967041	0.0799024280083385	0.9915798158730055	0.04984499348129282	152.30357616936348	5.736736177704451	14.855445839745759	216.34624681541837	10.875349709213733	21.18783950805664	0.7980708561833122	24.27199021036905	2.3696821198228775	1.5129333796901483	30.097189251801478	20.489786483158706	0.7717776715936417	23.47232697994867	2.2934012343265366	1.4630883862088555	29.105609435928475
1.5000000000000002	0.7221826035953237	0.027202060339982105	0.08266212980792813	1.0258557266540667	0.0515679839275467	157.5682494763948	5.93503777103445	15.29043602941305	223.8246812641208	11.25127760768317	21.606374740600586	0.8138355957289471	24.75144839501021	2.415361152577682	1.5428191980932626	30.69171584794791	20.88419213700526	0.786633535388965	23.92414322886058	2.3365151986179136	1.491251214165716	29.665860121293846
1.55	0.7463161040685459	0.02811108380969647	0.08542212766748702	1.0601372082923814	0.05329125441110978	162.83377844977645	6.133371594284659	15.721073841325001	231.30433118135045	11.627266605642372	22.020427703857422	0.8294315040690103	25.225771860926724	2.4605089486912193	1.5723849567366905	31.279875409505458	21.274111599788878	0.8013204202593139	24.370820266409293	2.3791013746439145	1.5190937023255808	30.21973820121308
1.6	0.7704535265888617	0.029020255009030976	0.08818242155633557	1.0944242611732757	0.05501480495135172	168.10016314869318	6.331737649684362	16.14742426109679	238.78519665117892	12.003316707317483	22.430452346801758	0.8448756798532574	25.695480634951124	2.5051763530287254	1.6016630701833274	31.862312768062264	21.659998820212895	0.8158554248442265	24.812878119116583	2.4212106081899294	1.5466482652319757	30.767888506888983
1.6500000000000001	0.7945948714276446	0.029929573948207288	0.09094301144379886	1.1287168856822338	0.05673863556765014	173.36740363235424	6.53013593946376	16.569550987016157	246.26727775771255	12.379427916936374	22.83666229248047	0.860176169505103	26.16081943559284	2.5493878678764763	1.6306687923451249	32.439331373777456	22.042067421052824	0.8302465955568957	25.25056150518103	2.4628673665986986	1.5739301567774746	31.31061448809522
1.7000000000000002	0.8187401388563783	0.030839040637451243	0.09370389729920665	1.1630150822048961	0.058462746279390514	178.6354999599928	6.728566465853956	16.98751646176276	253.75057458509167	12.755600238728636	23.23953628540039	0.8753510056341635	26.622336694511397	2.593196713431077	1.65943630832833	33.01161128013266	22.420796146544014	0.8445119649967122	25.684418855951137	2.504124892976297	1.6009735620489394	31.84859619792777
1.7500000000000002	0.8428893291466568	0.03174865508699282	0.09646507909189331	1.1973188511270605	0.06018713710596624	183.90445219086618	6.927029231086963	17.401381903194366	261.2350872174909	13.131833676925577	22.899946212768555	0.8625598505985786	26.23331510902486	2.5562720214591637	1.635187627564973	32.52922577404333	22.057056883621897	0.8308111955115858	25.267732868433843	2.464500935549904	1.5750004904590065	31.33190692291627
1.8	0.8670424425701835	0.03265841730706613	0.0992265567911976	1.2316281928346795	0.061911808066778484	189.17426038425558	7.1255242373956955	17.811207334231614	268.72081573911885	13.508128235760225	23.256881713867188	0.8760043464781934	26.642206963482458	2.5950819850162383	1.660674871500496	33.03625034930346	22.389839271297003	0.8433459291711272	25.648955826667127	2.50075385744377	1.5987630634337173	31.804622156468778
1.85	0.8911994793987708	0.03356832730790938	0.10198833036646282	1.2659431077138612	0.06363675918123622	194.4449245994659	7.324051487013958	18.217051611871984	276.20776023421774	13.884483919467284	23.5948486328125	0.8887343630644413	27.029369125294657	2.631800992051003	1.6848076497721536	33.51633017605868	22.70364915341373	0.8551660357565319	26.00844459775009	2.5349152567595854	1.6211708905909172	32.25038706834482
1.9000000000000001	0.9153604399043388	0.03447838509976484	0.10475039978703658	1.3002635961508666	0.06536199046875611	199.71644489582565	7.522610982176445	18.618972455362535	283.69592078706324	14.260900732283147	23.928363800048828	0.9012966979341767	27.41143152816927	2.668009201279528	1.7086225474144032	33.99008631824775	23.013003360144488	0.8668183128344118	26.362829115079013	2.5685681873152806	1.643260556945647	32.689822722096885
1.9500000000000002	0.9395253243589152	0.03538859069287883	0.10751276502227064	1.334589658532109	0.06708750194876248	204.98882133268668	7.721202725118732	19.017026473559618	291.1852974819644	14.637378678445886	24.2572078704834	0.9136830891347864	27.78814289863679	2.703683934343396	1.7321039019283668	34.457207197582264	23.317682546124484	0.8782944984419075	26.71185810487279	2.601689840631443	1.6650163999796044	33.122617539050154
2.0	0.9636941330346339	0.03629894409750166	0.11027542604152105	1.3689212952441525	0.06881329364068725	210.26205396942416	7.919826718077269	19.411269191502914	298.67589040326317	15.013917762195222	24.581663131713867	0.925904169440068	28.15982661472752	2.738856925332834	1.7552718702691221	34.91809380177251	23.617968998679235	0.8896052253425665	27.05585494484998	2.6343119329476785	1.6864585766284352	33.54917250652836
3.0	1.4478948129912954	0.0545370684268188	0.165590713911786	2.0567252355640333	0.10338800197263132	315.9066003157705	11.89908253232236	26.57266801420322	448.743286543283	22.557544873814315	30.325227737426758	1.1422439015152748	34.73943770860408	3.357312618289046	2.1653953567664455	43.076790248966084	28.877332924435464	1.087706833088456	33.080783992957166	3.2021488063205212	2.0620073547938143	41.02006501340205
4.0	1.933667477911908	0.0728344038609591	0.22102405833903574	2.7467621703779037	0.13807495905572476	421.8941276723764	15.891257226211048	32.58302774888336	599.2978849944035	30.125662798610673	35.08194351196289	1.3214125340396632	40.188551983287326	3.8635833769427057	2.5050521712452363	49.833674301670264	33.14827603405098	1.248578130178704	37.973415415156325	3.6584188815633754	2.366977212189511	47.08691213129235
5.0	2.421014328560736	0.09119103329491617	0.27657521485170766	3.4390352258571943	0.17287432203717057	528.225116209452	19.896368886054148	37.69915944598653	750.3403678353087	37.718305823493935	39.191612243652344	1.4762091966291664	44.89643355778653	4.296735266376388	2.798506112185161	55.67143220675708	36.77059791509161	1.3850181633342502	42.1230108093442	4.042038259632152	2.6256317901479904	52.232396980899885
6.0	2.9099375778246515	0.1096070400802993	0.3322439390727589	4.133547545393423	0.20778624892979553	634.9000487421596	23.914435697788438	42.106765877796796	901.8714209018199	45.33550842423851	42.83623504638672	1.6134892265037286	49.07157604717621	4.677619446336947	3.0587531039815627	60.84859537167614	39.92629746856207	1.5038821864234293	45.738061255595504	4.373758874251816	2.8509668550517673	56.715047826282714
7.0	3.40043944812121	0.1280825079277049	0.38802998642236036	4.830302285916382	0.24281089842697198	741.9194101650977	27.94547592567571	45.943459570847345	1053.8917329835845	52.97730522510252	46.123321533203125	1.7373021299328228	52.83713841130052	5.018548119515442	3.2934699502150795	65.51788050776253	42.72288208508191	1.6092196220051178	48.941723167836614	4.66581909050496	3.050659051788107	60.68757822184614
8.0	3.8925221686431852	0.14661752080292778	0.4439331118040013	5.5293026139800165	0.27794842970586164	849.2836868511052	31.98950788965782	49.313383268574604	1206.4019949700803	60.643730955898896	49.132328033447266	1.8506407453682412	56.28414282574737	5.328504002263758	3.508330288957637	69.7921548179541	45.23980586480408	1.7040232245653135	51.82501616797623	4.927151890414802	3.2303818592517755	64.26285220397409
9.0	4.3861879724365975	0.16521216281690101	0.4999530692738234	6.230551701611784	0.3131990022187703	956.9933660137356	36.046549941343365	52.29680220867313	1359.402898945015	68.33482040647245	51.90923309326172	1.9552369217638192	59.46526057969823	5.612761719734081	3.706617252365408	73.73673053025081	47.523045120825124	1.7900247589469183	54.44060898710251	5.16298485880568	3.393418250146638	67.50617882863902
10.0	4.881439093309265	0.18386651810925175	0.5560896116930085	6.93405272192127	0.3485627754724003	1065.0489350327537	40.11662043860155	54.956576319709185	1512.8951372281988	76.05060837853642	54.4968376159668	2.0527028175251028	62.42952277450684	5.876109561740508	3.8913870706542943	77.41240605153548	49.61539852265753	1.868836299415851	56.83753016760312	5.378076435134669	3.542824295181894	70.47835332961421
11.0	5.3782777625669445	0.20258067072536348	0.6123424903630541	7.639808844463898	0.3840399087947926	1173.450880742016	44.19973771873914	57.34263546408866	1666.879401363982	83.79112963482304	56.9190673828125	2.143939632074514	65.20433788322936	6.121298568198023	4.06434818196281	80.8531677996307	51.540789620245555	1.9413589613491506	59.04318562643449	5.5751442838008405	3.680308273168017	73.2133589551668
12.0	5.8767062055741555	0.22135470448683428	0.668711454643771	8.347823230355607	0.4196305610897497	1282.1996886791003	48.295920070236654	59.49514140790641	1821.3563810553599	91.55641884550286	59.20277786254883	2.2299589157841604	67.82047051847988	6.351298967470597	4.227418220936227	84.09716379454142	53.326071656974676	2.008604211297326	61.08833742691703	5.757139652957925	3.807787659846477	75.74934056418581
13.0	6.376726638136784	0.24018870285522234	0.7251962515538507	9.058099027134348	0.45533489057853266	1391.2958422960485	52.40518570301989	61.44676516739643	1976.3267630428368	99.34651053182715	61.361480712890625	2.3112696049350077	70.29339912597987	6.567675665699021	4.381561997505446	87.16358725883259	54.98475407475384	2.071080902079785	62.98846147642847	5.9256016183789235	3.9262271069269135	78.10548823169823
14.0	6.878341262703659	0.25908274878897286	0.7817966253538567	9.770639363364474	0.4911530545286321	1500.739822130615	56.52755271724374	63.224355607680856	2131.7912299271916	107.1614390069503	63.411529541015625	2.3884876819766614	72.6418577816209	6.772237840117	4.527947253108577	90.07566838593618	56.53318827831197	2.1294049331876885	64.76228932781805	6.082323723983721	4.036794198579945	80.30502902257173
15.0	7.38155226438424	0.27803692459341844	0.8385123171114961	10.48544734297986	0.527085208969408	1610.532104937392	60.66303907056479	64.85018103892453	2287.7504589352448	115.00123831388724	65.36660766601562	2.4621285490660463	74.88152157992663	6.966490731914453	4.6675510552843384	92.85284424229509	57.985055401631385	2.184091624472628	66.42549357243043	6.228798352326606	4.140465846314931	82.36739689931522
16.0	7.886361806779707	0.297051311763751	0.8953430642490461	11.202526039362018	0.5631315083944061	1720.673162778222	64.81166254388037	66.34286607908106	2444.2051206277956	122.86594216056363	67.23283386230469	2.532422678759534	77.01939995820294	7.151161804624124	4.800810319653614	95.50380650746723	59.346472055524984	2.235371366995783	67.98508116903147	6.365733226780102	4.237678811259208	84.30128046810522
17.0	8.392772027624707	0.3161259908208616	0.9522886000728126	11.92187848914922	0.5992921054501525	1831.1634620712991	68.97344070551155	67.71810761236975	2601.1558775488793	130.7555838519162	69.02054595947266	2.599759460475933	79.06733554431683	7.3273773507779	4.9284632265983195	98.04324000165336	60.62777393184795	2.2836334696550713	69.45289229658003	6.494245122609796	4.329171121148167	86.12136151250414
18.0	8.900785034237119	0.3352610411399497	1.00934865328451	12.643507685772901	0.6355671506112419	1942.003462598385	73.14839087380852	68.98922831423961	2758.60338281552	138.67019621900238	70.73812866210938	2.664454716334262	81.03493353976349	7.496051332441311	5.051108492162531	100.48305514359934	61.83734362787226	2.329193675194312	70.83852974250733	6.615239158376295	4.41554134155129	87.83954745782646
19.0	9.410402898773235	0.3544565407718021	1.0665229474744584	13.367416572717705	0.6719567918415299	2053.1936164695667	77.33653007815664	70.16760917056686	2916.5482786471775	146.6098115450779	72.38868713378906	2.7266254068462956	82.9257511028764	7.6575657212346195	5.16896784285211	102.82766279811827	62.97828423501583	2.3721688660744933	72.14554829136274	6.729081551132524	4.497011051010579	89.46024622540057
20.0	9.921627653285858	0.3737125662566494	1.1238112005965195	14.09360803650152	0.7084611742412524	2164.7343670450146	81.53787501836295	71.2630307680004	3074.991194834112	154.57446148860421	73.97909545898438	2.7865304544226213	84.74766292569115	7.812661490057218	5.2825321277623365	105.08682755783066	64.05746780569852	2.4128178881659723	73.38182030733874	6.836506722866567	4.574070953521084	90.99321952132915
21.0	10.43446128458286	0.39302919243050577	1.1812131244246815	14.822084899372097	0.7450804396798979	2276.6261478132083	85.75244202240282	72.28394504252475	3233.9327471439105	162.56417700314745	75.51524353027344	2.8443917104516676	86.50741624711063	7.961971998858014	5.392221919037002	107.26891597712402	65.08078224569059	2.451362518021162	74.55409075332604	6.938142192642831	4.6471414793571055	92.44683107775195
22.0	10.948905728883869	0.4124064922239056	1.23872842399124	15.55284991171693	0.7818147264146633	2388.8693812251126	89.98024700250755	73.23769347484735	3393.3735356654424	170.5789882541318	76.99847412109375	2.9002597524520395	88.20654929776552	8.105680796966936	5.498133098408373	109.37583545699859	66.04956839220988	2.4878532602281336	75.66389564189507	7.03415778371395	4.71631837199371	93.82298554528165
23.0	11.4649628662728	0.4318445364529497	1.2963567970065177	16.285905744183076	0.818664168694334	2501.4644774838116	94.2213054095742	74.13068365367333	3553.31414308954	178.61892453241236	78.43379211425781	2.9543230966294476	89.85079548273391	8.244320768966892	5.600623043242156	111.41469540118254	66.96882924798501	2.522478560176498	76.71696622437071	7.125081951052318	4.781958874547822	95.12878965699946
24.0	11.982634514944142	0.4513433936025835	1.354097933260097	17.02125497950407	0.8556288963484345	2614.411833289144	98.47563218588036	74.96853318865043	3713.755132925763	186.6840141646351	79.824462890625	3.0067047383132284	91.44389549923139	8.378249754872149	5.699924920478177	113.39013426210829	67.84182837568086	2.555361344710645	77.71704111511346	7.21126586573222	4.844296024129743	96.36887928260421
25.0	12.501922425240906	0.47090312960202774	1.4119515140035366	17.75890010403087	0.8927090343615045	2727.711830536885	102.743241716087	75.75618780641385	3874.6970476545953	194.77428442035082	81.17440795898438	3.05755238684749	92.99034167989531	8.507883202057558	5.796318748357248	115.307722517697	68.67248553374347	2.5866492572454622	78.66861064163369	7.293121341024151	4.903609713995743	97.54882241366613
26.0	13.02282827348241	0.49052380759229264	1.4699172113145829	18.498843498964238	0.9299047024323671	2841.3648349720665	107.02414777651386	76.49801887612304	4036.140406814495	202.88976141585457	82.48381805419922	3.106873226538853	94.49035252339485	8.6332741358152	5.889818146443612	117.16773110559078	69.4609897807168	2.6163494189465597	79.57189138227238	7.370689438791277	4.959913444011245	98.66888760662653
27.0	13.545353655580072	0.5102054876857078	1.5279946874428796	19.24108743128604	0.9672160145182596	2955.3711947960546	111.31836348267285	77.19790442680276	4198.0857050232535	211.03047001472282	83.75630187988281	3.1548031844685682	95.94806202455004	8.754800099496022	5.980680796892728	118.97528616597779	70.21094822430274	2.6445976967828604	80.4310155036336	7.444345298264265	5.013464782374469	99.73419873469174
28.0	14.06950008043965	0.5299482267174078	1.5861835941372227	19.98563404438717	1.0046430783637155	3069.7312392270237	115.62590123504637	77.85929682711713	4360.533409933163	219.19643372502333	84.99406433105469	3.201425311221165	97.36599602797604	8.872700300574449	6.069064141867234	120.73351973800047	70.92456425061503	2.671477084503757	81.24850712178694	7.514323172391253	5.064421063503518	100.7478856936133
29.0	14.595268963148524	0.5497520779887213	1.6444835719544184	20.73248534839011	1.0421859950140977	3184.445277013538	119.94677266309908	78.48527962083246	4523.483960119565	227.38767459317603	86.20024871826172	3.2468580041697415	98.74775539174017	8.987299851778383	6.1551926317858365	122.4468968740003	71.60497975511319	2.6971059261810204	82.027965473729	7.580946897044001	5.113006636771739	101.71441152561017
30.0	15.122661617946669	0.5696170910024125	1.7028942495498096	21.481643210164272	1.079844858313686	3299.513594900932	124.28098856751193	79.07861549242132	4686.9377629023575	235.60421309444405	87.37397003173828	3.2910679281315813	100.09232628201768	9.098538721772538	6.239003071870453	124.11416042331803	72.2513084137916	2.7214508371291686	82.7683752200912	7.644144132235772	5.159158213556767	102.63251721315376
31.0	15.651679250980408	0.5895433111897406	1.7614152429495935	22.233109343032712	1.1176197543882516	3414.9364560502995	128.62855886063107	79.64178693682561	4850.895192100175	243.84606802004032	88.51823425292969	3.3341683077790156	101.4031522378341	9.2067243526408	6.320710106453538	125.73958036319287	72.86655500194928	2.744624996589275	83.47317851818339	7.7042219570535035	5.203090352065286	103.50647102016016
